Date,spot,log_ret,rv_1m,rv_3m,iv_1m_synth,iv_3m_synth
2015-06-01,1.0957943201065063,-0.00021918382883109443,0.11817316343268001,0.13823447083128598,0.12861074743289397,0.1369371801242833
2015-06-02,1.0922993421554565,-0.0031945441674160616,0.11829140382819024,0.13723849328468163,0.12873943135064317,0.13595054954018274
2015-06-03,1.1150012016296387,0.020570519995353528,0.1397398866257982,0.14309910155250352,0.1520823403815364,0.14175615768685174
2015-06-04,1.1257838010787964,0.00962402252899677,0.14328414635090767,0.13998411679530687,0.15593964502754687,0.1386704061647061
2015-06-05,1.120787262916565,-0.004448153437737399,0.13538390587151986,0.14030546127942703,0.14734161986312372,0.13898873492336727
2015-06-08,1.1108149290084839,-0.008937435466511465,0.13581050568940572,0.1394752439137138,0.14780589889094456,0.1381663089085874
2015-06-09,1.128095269203186,0.015436691791918054,0.1456838907105573,0.13891461435893765,0.1585513455759394,0.13761094070076116
2015-06-10,1.1299052238464355,0.001603148481557447,0.1446689803728097,0.1383365013753857,0.15744679380357826,0.1370382531411042
2015-06-11,1.131196141242981,0.0011418484431849935,0.14290848617758045,0.13507972637970636,0.15553080486224227,0.1338120420410385
2015-06-12,1.1240627765655518,-0.006326003998797131,0.13878832936318958,0.13504220640564535,0.15104673731215584,0.13377487418113096
2015-06-15,1.1219944953918457,-0.0018416999282599,0.13752113809900016,0.1351276178659554,0.14966762203002432,0.13385948407947845
2015-06-16,1.1277008056640625,0.005072973666452048,0.1382409801782036,0.12741350920341885,0.15045104379136814,0.1262177701056222
2015-06-17,1.124201774597168,-0.0031076245602327905,0.13400267076546643,0.12264629472252134,0.1458383878753359,0.12149529456000739
2015-06-18,1.1369967460632324,0.011317102775775476,0.12708747378335863,0.12128420510331238,0.1383124096694531,0.12014598775968925
2015-06-19,1.1370742321014404,6.814742282183998e-05,0.12580258673294917,0.11954058267756747,0.13691403562986715,0.11841872872837003
2015-06-22,1.1372941732406616,0.00019340854312802777,0.12584526263977658,0.11918821673036797,0.13696048086425894,0.11806966963412854
2015-06-23,1.13490629196167,-0.0021018234919251122,0.11895185734748577,0.11893152613326129,0.12945821908801022,0.11781538800436697
2015-06-24,1.1172186136245728,-0.015707869466468967,0.1327422970886785,0.12245622704362283,0.14446669234051354,0.12130701061154929
2015-06-25,1.1206992864608765,0.0031106374749242938,0.1293371420362006,0.12256945203863615,0.14076077871594037,0.1214191730225852
2015-06-26,1.1202975511550903,-0.0003585326880844614,0.12947252416222932,0.12207215981472345,0.14090811839875703,0.12092654774300894
2015-06-29,1.0975021123886108,-0.020557530003985847,0.14884237286208832,0.12792959843897014,0.16198879904221028,0.12672901599229505
2015-06-30,1.122296690940857,0.02234041188051138,0.16763187483850922,0.13520428881029276,0.18243787413577806,0.13393543548907902
2015-07-01,1.1134989261627197,-0.00786995923882678,0.16992121755131026,0.13509808448852106,0.18492942186853484,0.13383022786428783
2015-07-02,1.103363037109375,-0.0091444211248127,0.15732397939087212,0.1343442866175819,0.17121953911391877,0.13308350416932696
2015-07-03,1.1086965799331665,0.004822250827471875,0.15428061171019847,0.13409553789189868,0.16790736754505384,0.13283708987881224
2015-07-06,1.0995051860809326,-0.008324825272776826,0.15603284896417208,0.13356352602195773,0.1698143702550362,0.1323100707870889
2015-07-07,1.1048991680145264,0.004893832375966082,0.15441815177832036,0.13364925727903154,0.16805705576909133,0.13239499748099962
2015-07-08,1.1009942293167114,-0.003540463724615513,0.14374543984645638,0.13194623549080875,0.15644168203430137,0.1307079580619095
2015-07-09,1.1071009635925293,0.0055312378423183215,0.14533143332616386,0.13173968203139036,0.15816775757399082,0.13050334304723496
2015-07-10,1.1063048839569092,-0.000719325532484412,0.1451333934057192,0.13150063863918093,0.15795222587922964,0.13026654300843382
2015-07-13,1.1129041910171509,0.005947458116812767,0.14574800600882468,0.131314581519804,0.15862112382501495,0.13008223198155094
2015-07-14,1.099045991897583,-0.012530463436316726,0.1515967892490373,0.13387517860115977,0.16498649784265512,0.13261879859656903
2015-07-15,1.1008002758026123,0.0015949153380938235,0.15031921847708832,0.13316388575418003,0.16359608628806913,0.13191418102815616
2015-07-16,1.0943553447723389,-0.005871975078522234,0.1510760078478061,0.13339189626981166,0.16441971869148472,0.1321400517307495
2015-07-17,1.0886012315750122,-0.005271865310069692,0.14442858224531066,0.13329581125608528,0.15718516263486768,0.13204486844721125
2015-07-20,1.0830246210098267,-0.005135896514216152,0.1445822687601665,0.13371629157329257,0.15735242343225866,0.13246140267771014
